2.31756637 1.23665459 -0.001849207098 7.332687758e-09 -0.2885404985 0.5427243945 -6.952225588e-05
-1.704624947 2.746671733 0.02824948284 7.332687758e-09 -0.4705703826 -0.2928061473 -0.0008786370759
-1.774876646 -2.251362314 0.001064223305 7.332687758e-09 0.4670731694 -0.3599800092 0.002000163848
0.651844307 0.4446365122 0.0008277465693 7.332687758e-09 -0.637022472 0.931627432 -0.001273356221
-0.5908963808 -1.564133172 -0.002898236133 7.332687758e-09 0.7237552406 -0.274237068 0.003201253608
-1.675415764 0.9861656246 0.01112385801 7.332687758e-09 -0.3587739082 -0.61719364 0.004035844995
-2.565917339 -2.810905694 -0.008378202875 7.332687758e-09 0.3782478033 -0.3461437871 -0.0007163797083
-0.8771815404 -1.081033871 0.0006051429073 7.332687758e-09 0.6610641437 -0.5317936316 0.002280063235
-2.380161597 -0.4280515861 -0.00950392795 7.332687758e-09 0.1153561942 -0.6331832885 0.002871552384
-0.8507252318 1.185734227 0.008301639201 7.332687758e-09 -0.6652581027 -0.4877394735 0.004600689988
-1.210615928 0.641984355 0.007888475736 7.332687758e-09 -0.4054659366 -0.7573653 0.001022661157
-0.3000527201 -0.8352258873 0.0001158808866 7.332687758e-09 1.010828631 -0.348439362 0.002162606719
-0.8482521231 -2.462135805 0.007941026677 7.332687758e-09 0.5842555199 -0.2054853145 0.0002007846653
-0.4897082334 1.606579922 0.00638073459 7.332687758e-09 -0.7429091503 -0.2285678237 -0.0007926718966
-1.079531063 3.23029147 -0.01321700826 7.332687758e-09 -0.5121221561 -0.1686683616 -0.0002231192352
3.336399855 -0.80509781 -0.01090266961 7.332687758e-09 0.127668553 0.5211360014 -0.003681022719
3.246190386 -1.994285029 0.02833775717 7.332687758e-09 0.2690079882 0.4396988404 0.0005801095273
-0.5415153176 1.898230467 -0.001308443289 7.332687758e-09 -0.6883136 -0.1933362335 -0.001282809304
2.483980041 3.019454614 -0.01232992003 7.332687758e-09 -0.3847839391 0.3258175231 0.0006694012296
2.417537123 -1.925901263 0.0007238984804 7.332687758e-09 0.3496246234 0.4501943506 -0.002003478362
0.09171084456 -2.005505904 0.000862394109 7.332687758e-09 0.7014157199 0.02602796896 -0.0007895417596
0.566683617 2.522585561 0.004192190038 7.332687758e-09 -0.6092051622 0.1397686876 -0.0014157035
3.60732888 -1.35875405 -0.004654052999 7.332687758e-09 0.1818305356 0.4758004391 0.003423910593
1.099088722 0.2984109649 -0.001212825638 7.332687758e-09 -0.245052162 0.9035410405 -0.001554903111
0.886551229 -1.283387971 0.00180219802 7.332687758e-09 0.6598785308 0.4605366208 0.000364207866
-0.8440276624 1.590341541 0.003553351307 7.332687758e-09 -0.6616645822 -0.3539564398 0.003368110765
-2.789510743 -0.1125442045 -0.009704790738 7.332687758e-09 0.0228535322 -0.5988624556 -0.0007981109458
2.743943758 2.183273215 0.002809386991 7.332687758e-09 -0.3293734454 0.4164452567 -0.0009076654078
0.7537009975 -1.305688805 -0.0009233370453 7.332687758e-09 0.7043004424 0.4160473191 -0.003797604113
1.411071417 1.158401499 -0.003919535418 7.332687758e-09 -0.4747968835 0.5692186521 0.001131249164
-0.1085652894 2.82083667 0.007621140972 7.332687758e-09 -0.5950609967 -0.01913130972 -0.003157092382
3.004853803 0.03613725163 -0.007883732421 7.332687758e-09 -0.01118118858 0.5723437268 0.0003138241404
-3.139891964 -2.149837761 -0.003430345501 7.332687758e-09 0.2903979463 -0.4249137604 0.001543970482
1.959202429 -1.884917316 -0.006832893172 7.332687758e-09 0.4177304386 0.44115544 -0.001846411225
3.496666982 0.1503187194 -0.005345256843 7.332687758e-09 -0.02022022119 0.5320077335 0.0001533137252
3.40660165 1.18557333 0.01061698991 7.332687758e-09 -0.1758619912 0.4946208108 0.001049456502
-1.759705861 -2.471823417 -0.002976095368 7.332687758e-09 0.4615491215 -0.3376832611 -0.0009734913231
0.2055923138 0.5856039366 0.004311679703 7.332687758e-09 -1.202488933 0.427176281 -0.005560266037
0.6413153927 0.03088944206 0.00683757986 7.332687758e-09 -0.05145589501 1.25153628 -0.001610644834
1.285651387 -1.135489401 -0.004493324431 7.332687758e-09 0.4988501976 0.5716032469 0.004684786126
0.8301323703 0.1955691638 0.002586044623 7.332687758e-09 -0.2480697566 1.053835092 0.001246020192
0.9929431355 0.9635706217 -0.006330457822 7.332687758e-09 -0.5965165297 0.6063589374 0.003770330324
-1.669701887 -3.171993495 -0.01881392435 7.332687758e-09 0.4696850715 -0.2419036811 0.002909645928
-1.594766507 -0.924135245 0.004557102021 7.332687758e-09 0.3687676486 -0.6367726784 -0.004348944836
-1.455285608 1.867416617 -0.003472524075 7.332687758e-09 -0.5182924441 -0.398298055 0.001540337514
0.64765155 0.1099759488 0.003471145165 7.332687758e-09 -0.2186670686 1.217163979 -0.002686731981
-1.575113102 2.695928042 0.00348363787 7.332687758e-09 -0.489070206 -0.2847467672 -0.0008763282308
-1.360206668 0.6532499976 0.002064361242 7.332687758e-09 -0.3551664808 -0.7326979323 -0.00229900342
-0.4804753961 1.145216457 0.00584036565 7.332687758e-09 -0.8240717681 -0.3438596348 -0.002539378739
-1.462379805 -0.8888128729 -0.00338306592 7.332687758e-09 0.4030530381 -0.6527829569 0.0008666202802
-2.541346845 -1.799911181 0.0163210297 7.332687758e-09 0.3214252463 -0.4653115494 5.332143921e-05
3.258009701 1.442946729 0.01771964607 7.332687758e-09 -0.2154899118 0.4856967572 -0.0004160037949
-1.894749416 -1.023150283 0.005887512109 7.332687758e-09 0.3251658602 -0.5968352195 0.001647940695
-0.1837499194 0.7113744985 -0.001300328963 7.332687758e-09 -1.123435612 -0.2830980268 -0.001391212649
-1.449892051 1.722733888 -0.005659717886 7.332687758e-09 -0.5098181803 -0.4262178128 -0.002892156357
